0, -22.5, 0
0, 0, 90
0, 0, 97.5
0, 0, 22.5
0, 0, 62.5
0, 0, 100
0, 0, 117.5
0, 0, 25
0, 0, -22.5
0, 0, 70
0, 0, -15
0, 0, 90
0, 0, -15
0, 0, 120
0, 0, 105
0, 0, 95
0, 0, 185
0, 0, 110
0, 0, 120
0, 0, 30
0, 0, 0
0, 0, -30
0, 0, 20
0, 0, 120
0, 0, 185
0, 0, 210
0, 0, 90
0, 0, 110
0, 0, 90
0, 0, 120
0, 0, 60
0, 0, 110
0, 0, 280
0, 0, 340
0, 0, 280
0, 0, 250
0, 0, 160
0, 0, 90
0, 0, 190
0, 0, 340
0, 0, 120
0, 0, 150
0, 0, 210
0, -22.5, 0
